6040	http://dbpedia.org/resource/Jumanji
6041	http://dbpedia.org/resource/Grumpier_Old_Men
6042	http://dbpedia.org/resource/Waiting_to_Exhale
6043	http://dbpedia.org/resource/Father_of_the_Bride_Part_II
6044	http://dbpedia.org/resource/Heat_(1995_film)
6045	http://dbpedia.org/resource/Sabrina_(1995_film)
6046	http://dbpedia.org/resource/Tom_and_Huck
6047	http://dbpedia.org/resource/Sudden_Death_(film)
6048	http://dbpedia.org/resource/GoldenEye
6049	http://dbpedia.org/resource/The_American_President
6050	http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It
6051	http://dbpedia.org/resource/Balto_(film)
6052	http://dbpedia.org/resource/Nixon_(film)
6053	http://dbpedia.org/resource/Cutthroat_Island
6054	http://dbpedia.org/resource/Casino_(film)
6055	http://dbpedia.org/resource/Sense_and_Sensibility_(film)
6056	http://dbpedia.org/resource/Four_Rooms
6057	http://dbpedia.org/resource/Ace_Ventura:_When_Nature_Calls
6058	http://dbpedia.org/resource/Money_Train
6059	http://dbpedia.org/resource/Get_Shorty_(film)
6060	http://dbpedia.org/resource/Copycat_(film)
6061	http://dbpedia.org/resource/Assassins_(1995_film)
6062	http://dbpedia.org/resource/Powder_(film)
6063	http://dbpedia.org/resource/Leaving_Las_Vegas
6064	http://dbpedia.org/resource/Othello_(1995_film)
6065	http://dbpedia.org/resource/I_Now_Pronounce_You_Chuck_and_Larry
6066	http://dbpedia.org/resource/Persuasion_(1995_film)
6067	http://dbpedia.org/resource/The_City_of_Lost_Children
6068	http://dbpedia.org/resource/Shanghai_Triad
6069	http://dbpedia.org/resource/Dangerous_Minds
6070	http://dbpedia.org/resource/12_Monkeys
6071	http://dbpedia.org/resource/Wings_of_Courage
6072	http://dbpedia.org/resource/Babe_(film)
6073	http://dbpedia.org/resource/Carrington_(film)
6074	http://dbpedia.org/resource/Dead_Man_Walking_(film)
6075	http://dbpedia.org/resource/It_Takes_Two_(1995_film)
6076	http://dbpedia.org/resource/Clueless_(film)
6077	http://dbpedia.org/resource/Cry,_the_Beloved_Country_(1995_film)
6078	http://dbpedia.org/resource/Richard_III_(1995_film)
6079	http://dbpedia.org/resource/Dead_Presidents
6080	http://dbpedia.org/resource/Restoration_(1995_film)
6081	http://dbpedia.org/resource/Mortal_Kombat_(film)
6082	http://dbpedia.org/resource/To_Die_For_(1994_film)
6083	http://dbpedia.org/resource/How_to_Make_an_American_Quilt
6084	http://dbpedia.org/resource/Seven_(film)
6085	http://dbpedia.org/resource/Pocahontas_(1995_film)
6086	http://dbpedia.org/resource/When_Night_Is_Falling
6087	http://dbpedia.org/resource/The_Usual_Suspects
6088	http://dbpedia.org/resource/Mighty_Aphrodite
6089	http://dbpedia.org/resource/Lamerica
6090	http://dbpedia.org/resource/The_Big_Green
6091	http://dbpedia.org/resource/Georgia_(1995_film)
6092	http://dbpedia.org/resource/Home_for_the_Holidays_(film)
6093	http://dbpedia.org/resource/The_Indian_in_the_Cupboard_(film)
6094	http://dbpedia.org/resource/Eye_for_an_Eye_(1996_film)
6095	http://dbpedia.org/resource/Mr._Holland's_Opus
6096	http://dbpedia.org/resource/Don't_Be_a_Menace_to_South_Central_While_Drinking_Your_Juice_in_the_Hood
6097	http://dbpedia.org/resource/Two_If_by_Sea
6098	http://dbpedia.org/resource/Bio-Dome
6099	http://dbpedia.org/resource/Lawnmower_Man_2:_Beyond_Cyberspace
6100	http://dbpedia.org/resource/Two_Bits
6101	http://dbpedia.org/resource/French_Twist_(film)
6102	http://dbpedia.org/resource/Friday_(1995_film)
6103	http://dbpedia.org/resource/From_Dusk_Till_Dawn
6104	http://dbpedia.org/resource/Fair_Game_(1995_film)
6105	http://dbpedia.org/resource/Kicking_and_Screaming_(1995_film)
6106	http://dbpedia.org/resource/Bed_of_Roses_(1996_film)
6107	http://dbpedia.org/resource/Big_Bully_(film)
6108	http://dbpedia.org/resource/Screamers_(1995_film)
6109	http://dbpedia.org/resource/The_Crossing_Guard
6110	http://dbpedia.org/resource/The_Juror
6111	http://dbpedia.org/resource/Things_to_Do_in_Denver_When_You're_Dead
6112	http://dbpedia.org/resource/Antonia's_Line
6113	http://dbpedia.org/resource/Last_Summer_in_the_Hamptons
6114	http://dbpedia.org/resource/White_Squall_(film)
6115	http://dbpedia.org/resource/Dunston_Checks_In
6116	http://dbpedia.org/resource/Black_Sheep_(1996_film)
6117	http://dbpedia.org/resource/Nick_of_Time_(film)
